Date,Name,Subclass,Price,Fuel Type,Division,Retailer,District
2025-02-27,ADELFOI P & P CHRISTODOULOU LIMITED,Diesel,1.454,Diesel,TRANSPORT,PETROLINA,Nicosia
2025-02-27,ADELFOI P & P CHRISTODOULOU LIMITED,Liquid fuels,0.999,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,ADELFOI P & P CHRISTODOULOU LIMITED,Liquid fuels,1.035,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,D. KTORIDIS & YIOS LTD,Petrol,1.373,Unleaded 95,TRANSPORT,PETROLINA,Nicosia
2025-02-27,D. KTORIDIS & YIOS LTD,Petrol,1.434,Unleaded 98,TRANSPORT,PETROLINA,Nicosia
2025-02-27,D. KTORIDIS & YIOS LTD,Diesel,1.454,Diesel,TRANSPORT,PETROLINA,Nicosia
2025-02-27,D. KTORIDIS & YIOS LTD,Liquid fuels,0.999,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,D. KTORIDIS & YIOS LTD,Liquid fuels,1.029,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,R.A.M. OIL CYPRUS LIMITED,Petrol,1.373,Unleaded 95,TRANSPORT,EKO,Nicosia
2025-02-27,R.A.M. OIL CYPRUS LIMITED,Petrol,1.497,Unleaded 98,TRANSPORT,EKO,Nicosia
2025-02-27,R.A.M. OIL CYPRUS LIMITED,Diesel,1.459,Diesel,TRANSPORT,EKO,Nicosia
2025-02-27,R.A.M. OIL CYPRUS LIMITED,Liquid fuels,0.999,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO,Nicosia
2025-02-27,R.A.M. OIL CYPRUS LIMITED,Liquid fuels,1.068,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO,Nicosia
2025-02-27,PETROLINA (HOLDINGS) PUBLIC LIMITED,Petrol,1.389,Unleaded 95,TRANSPORT,PETROLINA,Nicosia
2025-02-27,PETROLINA (HOLDINGS) PUBLIC LIMITED,Petrol,1.479,Unleaded 98,TRANSPORT,PETROLINA,Nicosia
2025-02-27,PETROLINA (HOLDINGS) PUBLIC LIMITED,Diesel,1.479,Diesel,TRANSPORT,PETROLINA,Nicosia
2025-02-27,PETROLINA (HOLDINGS) PUBLIC LIMITED,Liquid fuels,1.067,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,PETROLINA (HOLDINGS) PUBLIC LIMITED,Liquid fuels,1.098,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,KOSTAKIS D. KONSTANTINOU,Liquid fuels,1.12,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,TROPALI PETROLEUM TWO LTD,Petrol,1.399,Unleaded 95,TRANSPORT,ESSO,Nicosia
2025-02-27,TROPALI PETROLEUM TWO LTD,Petrol,1.489,Unleaded 98,TRANSPORT,ESSO,Nicosia
2025-02-27,TROPALI PETROLEUM TWO LTD,Diesel,1.499,Diesel,TRANSPORT,ESSO,Nicosia
2025-02-27,TROPALI PETROLEUM TWO LTD,Liquid fuels,1.067,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO,Nicosia
2025-02-27,TROPALI PETROLEUM TWO LTD,Liquid fuels,1.109,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO,Nicosia
2025-02-27,SIMOS KADI LIMITED,Petrol,1.409,Unleaded 95,TRANSPORT,ESSO,Nicosia
2025-02-27,SIMOS KADI LIMITED,Petrol,1.519,Unleaded 98,TRANSPORT,ESSO,Nicosia
2025-02-27,SIMOS KADI LIMITED,Diesel,1.509,Diesel,TRANSPORT,ESSO,Nicosia
2025-02-27,SIMOS KADI LIMITED,Liquid fuels,1.069,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO,Nicosia
2025-02-27,SIMOS KADI LIMITED,Liquid fuels,1.139,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO,Nicosia
2025-02-27,A. PSARAS LTD,Petrol,1.435,Unleaded 95,TRANSPORT,SHELL,Nicosia
2025-02-27,A. PSARAS LTD,Petrol,1.545,Unleaded 98,TRANSPORT,SHELL,Nicosia
2025-02-27,A. PSARAS LTD,Diesel,1.525,Diesel,TRANSPORT,SHELL,Nicosia
2025-02-27,POWERPULLS LIMITED,Petrol,1.435,Unleaded 95,TRANSPORT,PETROLINA,Nicosia
2025-02-27,POWERPULLS LIMITED,Petrol,1.599,Unleaded 98,TRANSPORT,PETROLINA,Nicosia
2025-02-27,POWERPULLS LIMITED,Diesel,1.525,Diesel,TRANSPORT,PETROLINA,Nicosia
2025-02-27,POWERPULLS LIMITED,Liquid fuels,1.067,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,POWERPULLS LIMITED,Liquid fuels,1.099,Kerosene,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA,Nicosia
2025-02-27,K. KOFTEROS & G. GEROU LIMITED,Petrol,1.438,Unleaded 95,TRANSPORT,SHELL,Nicosia
2025-02-27,K. KOFTEROS & G. GEROU LIMITED,Petrol,1.558,Unleaded 98,TRANSPORT,SHELL,Nicosia
2025-02-27,K. KOFTEROS & G. GEROU LIMITED,Diesel,1.528,Diesel,TRANSPORT,SHELL,Nicosia
2025-02-27,K. KOFTEROS & G. GEROU LIMITED,Liquid fuels,1.059,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL,Nicosia
2025-02-27,ANDREAS DOROTHEOU & YIOI LIMITED,Petrol,1.438,Unleaded 95,TRANSPORT,SHELL,Nicosia
2025-02-27,ANDREAS DOROTHEOU & YIOI LIMITED,Petrol,1.558,Unleaded 98,TRANSPORT,SHELL,Nicosia
2025-02-27,ANDREAS DOROTHEOU & YIOI LIMITED,Diesel,1.529,Diesel,TRANSPORT,SHELL,Nicosia
2025-02-27,ANDREAS DOROTHEOU & YIOI LIMITED,Liquid fuels,1.097,Heating Diesel,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL,Nicosia
