Name,Subclass,Url,Division,Retailer
JohnsofΦυστικοβούτυροΤραγανό340g,"Jams, marmalades and honey",/groceries/food-cupboard/breakfast/honey-jam-other-spreads/spreads-syrups/johnsof-peanut-butter-smooth-340-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
ΌλυμποςΦυστικοβούτυροΑπαλό350g,"Jams, marmalades and honey",/groceries/food-cupboard/breakfast/honey-jam-other-spreads/spreads-syrups/olympos-peanut-butter-smooth-350-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
Γ.ΧαραλάμπουςΓαριδάκια10x22g,Crisps,/groceries/food-cupboard/crisps-snacks-popcorn/crisps/g-charalambous-cheese-puffs-10x22-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
PelargosΕλαφράΣυμπυκνωμένοςΧυμόςΤομάτας3x250g,"Sauces, condiments",/groceries/food-cupboard/pulses-cans-packet-soup/canned-tomato/pelargos-slightly-concentrated-tomato-juice-3x250-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
ΜιτσίδηςΠάσταΝτομάτας4X70g,"Sauces, condiments",/groceries/food-cupboard/pulses-cans-packet-soup/canned-tomato/mitsides-tomato-paste-4x70-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
BlossomΠάσταΝτομάτας4X70g,"Sauces, condiments",/groceries/food-cupboard/pulses-cans-packet-soup/canned-tomato/blossom-tomato-paste-4x70-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
KyknosΤοματοπολτόςΔιπλήςΣυμπύκνωσης410g,"Sauces, condiments",/groceries/food-cupboard/pulses-cans-packet-soup/canned-tomato/kyknos-tomato-paste-double-concentration-410-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
ΜιτσίδησΠεραστήΝτομάτα-PassataΟικονομικήΣυσκευασία3x200g,"Sauces, condiments",/groceries/food-cupboard/pulses-cans-packet-soup/canned-tomato/mitsides-passata-3x200-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
MaggiΖωμόςΚότας132g,"Sauces, condiments",/groceries/food-cupboard/salt-pepper-seasoning-bouillons/bouillons/maggi-chicken-bouillon132-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
MaggiΖωμόςΛαχανικών176g,"Sauces, condiments",/groceries/food-cupboard/salt-pepper-seasoning-bouillons/bouillons/maggi-bouillon-pasta-132-g,FOOD AND NON-ALCOHOLIC BEVERAGES,Alphamega
