Date,CPI General,Inflation (%)
2024-04-25,77.89,
2024-04-26,77.9375174064016,0.061005785597118965
2024-04-27,77.9375174064016,0.0
2024-04-28,77.93200814268262,-0.00706882115611857
2024-04-29,77.94322004109208,0.014386769540095832
2024-04-30,77.96620539294862,0.029489866911361514
2024-05-01,77.92915892194648,-0.04751606265231019
2024-05-02,77.94358647658783,0.018513679399253507
2024-05-03,77.87256654972488,-0.09111708874761328
2024-05-04,77.87442382114331,0.002385013748383685
2024-05-05,77.87442376396099,-7.342888270401669e-08
2024-05-06,77.8049414340746,-0.08922355572990974
2024-05-07,77.92711886800267,0.15703042978521037
2024-05-08,77.92523265123391,-0.002420488266668734
2024-05-09,78.24332777959953,0.4082055549186428
2024-05-10,77.9261612820072,-0.4053591617239728
2024-05-11,77.92602105977039,-0.00017994244102579332
