Date,Name,Subclass,Price,Division,Retailer
2024-03-27,PAMBINOS & SONS LIMITED - Κηροζίνη,Liquid fuels,1.134,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.387,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.477,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Πετρέλαιο Κίνησης,Diesel,1.489,TRANSPORT,SHELL
2024-03-27,A & K PAVLOU TRADING LIMITED - Αμόλυβδη 95,Petrol,1.387,TRANSPORT,ESSO
2024-03-27,A & K PAVLOU TRADING LIMITED - Αμόλυβδη 98,Petrol,1.499,TRANSPORT,ESSO
2024-03-27,A & K PAVLOU TRADING LIMITED - Πετρέλαιο Κίνησης,Diesel,1.509,TRANSPORT,ESSO
2024-03-27,A & K PAVLOU TRADING LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.099,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,A & K PAVLOU TRADING LIMITED - Κηροζίνη,Liquid fuels,1.128,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.489,TRANSPORT,PETROLINA
2024-03-27,S.L. PETROLEUM SERVICES LTD - Αμόλυβδη 95,Petrol,1.394,TRANSPORT,ENI
2024-03-27,S.L. PETROLEUM SERVICES LTD - Αμόλυβδη 98,Petrol,1.443,TRANSPORT,ENI
2024-03-27,S.L. PETROLEUM SERVICES LTD - Πετρέλαιο Κίνησης,Diesel,1.486,TRANSPORT,ENI
2024-03-27,S.L. PETROLEUM SERVICES LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.052,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2024-03-27,S.L. PETROLEUM SERVICES LTD - Κηροζίνη,Liquid fuels,1.161,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2024-03-27,LEFKIOS NICOLAOU ENTERPRISES LIMITED - Αμόλυβδη 95,Petrol,1.426,TRANSPORT,EKO
2024-03-27,LEFKIOS NICOLAOU ENTERPRISES LIMITED - Αμόλυβδη 98,Petrol,1.473,TRANSPORT,EKO
2024-03-27,LEFKIOS NICOLAOU ENTERPRISES LIMITED - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,EKO
2024-03-27,LEFKIOS NICOLAOU ENTERPRISES LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.069,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,LEFKIOS NICOLAOU ENTERPRISES LIMITED - Κηροζίνη,Liquid fuels,1.179,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,Μ.Κ. ΓΕΝΕΘΛΙΟΥ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.425,TRANSPORT,ESSO
2024-03-27,Μ.Κ. ΓΕΝΕΘΛΙΟΥ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.493,TRANSPORT,ESSO
2024-03-27,Μ.Κ. ΓΕΝΕΘΛΙΟΥ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.505,TRANSPORT,ESSO
2024-03-27,Μ.Κ. ΓΕΝΕΘΛΙΟΥ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.044,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,Μ.Κ. ΓΕΝΕΘΛΙΟΥ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.128,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,ΑΝΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.433,TRANSPORT,EKO
2024-03-27,ΑΝΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.493,TRANSPORT,EKO
2024-03-27,ΑΝΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.506,TRANSPORT,EKO
2024-03-27,ΑΝΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,ΑΝΤΗΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.149,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,S.K.P. ENTERPRISES LIMITED - Αμόλυβδη 95,Petrol,1.418,TRANSPORT,ESSO
2024-03-27,S.K.P. ENTERPRISES LIMITED - Αμόλυβδη 98,Petrol,1.488,TRANSPORT,ESSO
2024-03-27,S.K.P. ENTERPRISES LIMITED - Πετρέλαιο Κίνησης,Diesel,1.508,TRANSPORT,ESSO
2024-03-27,S.K.P. ENTERPRISES LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.048,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,S.K.P. ENTERPRISES LIMITED - Κηροζίνη,Liquid fuels,1.128,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.418,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.508,TRANSPORT,SHELL
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.418,TRANSPORT,PETROLINA
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.488,TRANSPORT,PETROLINA
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.508,TRANSPORT,PETROLINA
2024-03-27,ΚΥΡΙΑΚΟΣ ΚΟΜΠΟΣ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.444,TRANSPORT,SHELL
2024-03-27,ΚΥΡΙΑΚΟΣ ΚΟΜΠΟΣ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.544,TRANSPORT,SHELL
2024-03-27,ΚΥΡΙΑΚΟΣ ΚΟΜΠΟΣ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.509,TRANSPORT,SHELL
2024-03-27,ΚΥΡΙΑΚΟΣ ΚΟΜΠΟΣ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-03-27,ΚΥΡΙΑΚΟΣ ΚΟΜΠΟΣ & ΥΙΟΙ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.149,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-03-27,ROUGENOIR LTD - Αμόλυβδη 95,Petrol,1.439,TRANSPORT,ENI
2024-03-27,ROUGENOIR LTD - Αμόλυβδη 98,Petrol,1.488,TRANSPORT,ENI
2024-03-27,ROUGENOIR LTD - Πετρέλαιο Κίνησης,Diesel,1.522,TRANSPORT,ENI
2024-03-27,ROUGENOIR LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.089,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2024-03-27,ROUGENOIR LTD - Κηροζίνη,Liquid fuels,1.137,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2024-03-27,INDEXICO LIMITED - Αμόλυβδη 95,Petrol,1.449,TRANSPORT,SHELL
2024-03-27,INDEXICO LIMITED - Αμόλυβδη 98,Petrol,1.549,TRANSPORT,SHELL
2024-03-27,INDEXICO LIMITED - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,SHELL
2024-03-27,INDEXICO LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.065,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-03-27,INDEXICO LIMITED - Κηροζίνη,Liquid fuels,1.132,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-03-27,E&P PETROL STATION LTD - Αμόλυβδη 95,Petrol,1.419,TRANSPORT,ESSO
2024-03-27,E&P PETROL STATION LTD - Αμόλυβδη 98,Petrol,1.479,TRANSPORT,ESSO
2024-03-27,E&P PETROL STATION LTD - Πετρέλαιο Κίνησης,Diesel,1.509,TRANSPORT,ESSO
2024-03-27,E&P PETROL STATION LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.059,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,E&P PETROL STATION LTD - Κηροζίνη,Liquid fuels,1.139,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,ΑΝΔΡΕΑΣ ΓΕΩΡΓΙΟΥ ΠΛΑΚΟΥΑΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.447,TRANSPORT,PETROLINA
2024-03-27,ΑΝΔΡΕΑΣ ΓΕΩΡΓΙΟΥ ΠΛΑΚΟΥΑΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.516,TRANSPORT,PETROLINA
2024-03-27,ΑΝΔΡΕΑΣ ΓΕΩΡΓΙΟΥ ΠΛΑΚΟΥΑΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,PETROLINA
2024-03-27,ΑΝΔΡΕΑΣ ΓΕΩΡΓΙΟΥ ΠΛΑΚΟΥΑΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.098,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,ΑΝΔΡΕΑΣ ΓΕΩΡΓΙΟΥ ΠΛΑΚΟΥΑΣ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.139,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.409,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.499,TRANSPORT,SHELL
2024-03-27,P2 PETROLEUM LIMITED - Αμόλυβδη 95,Petrol,1.429,TRANSPORT,ESSO
2024-03-27,P2 PETROLEUM LIMITED - Αμόλυβδη 98,Petrol,1.495,TRANSPORT,ESSO
2024-03-27,P2 PETROLEUM LIMITED - Πετρέλαιο Κίνησης,Diesel,1.509,TRANSPORT,ESSO
2024-03-27,P2 PETROLEUM LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,P2 PETROLEUM LIMITED - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.418,TRANSPORT,EKO
2024-03-27,Μ.Α.Ν.Ι. ΠΑΝΑΓΙΩΤΟΥ ΛΤΔ - Αμόλυβδη 95,Petrol,1.418,TRANSPORT,ESSO
2024-03-27,Μ.Α.Ν.Ι. ΠΑΝΑΓΙΩΤΟΥ ΛΤΔ - Αμόλυβδη 98,Petrol,1.479,TRANSPORT,ESSO
2024-03-27,Μ.Α.Ν.Ι. ΠΑΝΑΓΙΩΤΟΥ ΛΤΔ - Πετρέλαιο Κίνησης,Diesel,1.499,TRANSPORT,ESSO
2024-03-27,Μ.Α.Ν.Ι. ΠΑΝΑΓΙΩΤΟΥ ΛΤΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.049,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,Μ.Α.Ν.Ι. ΠΑΝΑΓΙΩΤΟΥ ΛΤΔ - Κηροζίνη,Liquid fuels,1.129,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,TRIKENO LTD - Αμόλυβδη 95,Petrol,1.409,TRANSPORT,ESSO
2024-03-27,TRIKENO LTD - Αμόλυβδη 98,Petrol,1.465,TRANSPORT,ESSO
2024-03-27,TRIKENO LTD - Πετρέλαιο Κίνησης,Diesel,1.499,TRANSPORT,ESSO
2024-03-27,TRIKENO LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.059,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,TRIKENO LTD - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,K. MARCOU PETROL STATION LTD - Αμόλυβδη 95,Petrol,1.417,TRANSPORT,SHELL
2024-03-27,K. MARCOU PETROL STATION LTD - Αμόλυβδη 98,Petrol,1.517,TRANSPORT,SHELL
2024-03-27,K. MARCOU PETROL STATION LTD - Πετρέλαιο Κίνησης,Diesel,1.516,TRANSPORT,SHELL
2024-03-27,K. MARCOU PETROL STATION LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-03-27,K. MARCOU PETROL STATION LTD - Κηροζίνη,Liquid fuels,1.129,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-03-27,KALL-ENI CITY GAS STATION LTD - Αμόλυβδη 95,Petrol,1.433,TRANSPORT,ENI
2024-03-27,KALL-ENI CITY GAS STATION LTD - Αμόλυβδη 98,Petrol,1.489,TRANSPORT,ENI
2024-03-27,KALL-ENI CITY GAS STATION LTD - Πετρέλαιο Κίνησης,Diesel,1.518,TRANSPORT,ENI
2024-03-27,KALL-ENI CITY GAS STATION LTD - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ENI
2024-03-27,P1 PETROLEUM LIMITED - Αμόλυβδη 95,Petrol,1.445,TRANSPORT,ESSO
2024-03-27,P1 PETROLEUM LIMITED - Αμόλυβδη 98,Petrol,1.479,TRANSPORT,ESSO
2024-03-27,P1 PETROLEUM LIMITED - Πετρέλαιο Κίνησης,Diesel,1.518,TRANSPORT,ESSO
2024-03-27,P1 PETROLEUM LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,P1 PETROLEUM LIMITED - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,ΣΤΑΥΡΟΣ ΚΑΡΑΓΙΑΝΝΑΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.443,TRANSPORT,PETROLINA
2024-03-27,ΣΤΑΥΡΟΣ ΚΑΡΑΓΙΑΝΝΑΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.492,TRANSPORT,PETROLINA
2024-03-27,ΣΤΑΥΡΟΣ ΚΑΡΑΓΙΑΝΝΑΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.528,TRANSPORT,PETROLINA
2024-03-27,ΣΤΑΥΡΟΣ ΚΑΡΑΓΙΑΝΝΑΣ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.127,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.507,TRANSPORT,PETROLINA
2024-03-27,ΓΕΩΡΓΙΑ ΝΙΚΟΛΑΟΥ ΛΤΔ - Αμόλυβδη 95,Petrol,1.409,TRANSPORT,PETROLINA
2024-03-27,ΓΕΩΡΓΙΑ ΝΙΚΟΛΑΟΥ ΛΤΔ - Αμόλυβδη 98,Petrol,1.459,TRANSPORT,PETROLINA
2024-03-27,ΓΕΩΡΓΙΑ ΝΙΚΟΛΑΟΥ ΛΤΔ - Πετρέλαιο Κίνησης,Diesel,1.518,TRANSPORT,PETROLINA
2024-03-27,ΓΕΩΡΓΙΑ ΝΙΚΟΛΑΟΥ ΛΤΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.08,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,ΓΕΩΡΓΙΑ ΝΙΚΟΛΑΟΥ ΛΤΔ - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,ΚΩΣΤΑΣ ΣΩΤΗΡΙΟΥ & ΥΙΟΣ (ΣΤΑΘΜΟΣ ΒΕΝΖΙΝΗΣ) ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.445,TRANSPORT,PETROLINA
2024-03-27,ΚΩΣΤΑΣ ΣΩΤΗΡΙΟΥ & ΥΙΟΣ (ΣΤΑΘΜΟΣ ΒΕΝΖΙΝΗΣ) ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.596,TRANSPORT,PETROLINA
2024-03-27,ΚΩΣΤΑΣ ΣΩΤΗΡΙΟΥ & ΥΙΟΣ (ΣΤΑΘΜΟΣ ΒΕΝΖΙΝΗΣ) ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.528,TRANSPORT,PETROLINA
2024-03-27,ΚΩΣΤΑΣ ΣΩΤΗΡΙΟΥ & ΥΙΟΣ (ΣΤΑΘΜΟΣ ΒΕΝΖΙΝΗΣ) ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.184,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,ΚΩΣΤΑΣ ΣΩΤΗΡΙΟΥ & ΥΙΟΣ (ΣΤΑΘΜΟΣ ΒΕΝΖΙΝΗΣ) ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.185,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.439,TRANSPORT,PETROLINA
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.499,TRANSPORT,PETROLINA
2024-03-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,PETROLINA
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.439,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.529,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,SHELL
2024-03-27,J.K PETROL STATION AND CARWASH LTD - Αμόλυβδη 95,Petrol,1.448,TRANSPORT,EKO
2024-03-27,J.K PETROL STATION AND CARWASH LTD - Αμόλυβδη 98,Petrol,1.498,TRANSPORT,EKO
2024-03-27,J.K PETROL STATION AND CARWASH LTD - Πετρέλαιο Κίνησης,Diesel,1.528,TRANSPORT,EKO
2024-03-27,J.K PETROL STATION AND CARWASH LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.074,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,J.K PETROL STATION AND CARWASH LTD - Κηροζίνη,Liquid fuels,1.169,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-03-27,SPLS TRADING CO LIMITED - Αμόλυβδη 95,Petrol,1.449,TRANSPORT,ESSO
2024-03-27,SPLS TRADING CO LIMITED - Αμόλυβδη 98,Petrol,1.499,TRANSPORT,ESSO
2024-03-27,SPLS TRADING CO LIMITED - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,ESSO
2024-03-27,SPLS TRADING CO LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.075,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,SPLS TRADING CO LIMITED - Κηροζίνη,Liquid fuels,1.129,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,ΣΤΥΛΛΗ & ΙΩΣΗΦ ΕΠΙΧΕΙΡΗΣΕΙΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.409,TRANSPORT,ESSO
2024-03-27,ΣΤΥΛΛΗ & ΙΩΣΗΦ ΕΠΙΧΕΙΡΗΣΕΙΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.479,TRANSPORT,ESSO
2024-03-27,ΣΤΥΛΛΗ & ΙΩΣΗΦ ΕΠΙΧΕΙΡΗΣΕΙΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.518,TRANSPORT,ESSO
2024-03-27,ΣΤΥΛΛΗ & ΙΩΣΗΦ ΕΠΙΧΕΙΡΗΣΕΙΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.125,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,ΣΤΥΛΛΗ & ΙΩΣΗΦ ΕΠΙΧΕΙΡΗΣΕΙΣ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.185,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,ΝΙΚΟΛΑΟΥ Α. ΠΑΝΙΚΟΣ - Αμόλυβδη 95,Petrol,1.408,TRANSPORT,PETROLINA
2024-03-27,ΝΙΚΟΛΑΟΥ Α. ΠΑΝΙΚΟΣ - Αμόλυβδη 98,Petrol,1.459,TRANSPORT,PETROLINA
2024-03-27,ΝΙΚΟΛΑΟΥ Α. ΠΑΝΙΚΟΣ - Πετρέλαιο Κίνησης,Diesel,1.505,TRANSPORT,PETROLINA
2024-03-27,ΝΙΚΟΛΑΟΥ Α. ΠΑΝΙΚΟΣ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.069,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,ΝΙΚΟΛΑΟΥ Α. ΠΑΝΙΚΟΣ - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,STAROIL (CYPRUS) LTD - Αμόλυβδη 95,Petrol,1.425,TRANSPORT,STAROIL
2024-03-27,STAROIL (CYPRUS) LTD - Αμόλυβδη 98,Petrol,1.489,TRANSPORT,STAROIL
2024-03-27,STAROIL (CYPRUS) LTD - Πετρέλαιο Κίνησης,Diesel,1.497,TRANSPORT,STAROIL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 95,Petrol,1.427,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Αμόλυβδη 98,Petrol,1.517,TRANSPORT,SHELL
2024-03-27,CORAL ENERGY PRODUCTS CYPRUS LTD - Πετρέλαιο Κίνησης,Diesel,1.517,TRANSPORT,SHELL
2024-03-27,TSOIL ENTERPRISES LIMITED - Αμόλυβδη 95,Petrol,1.419,TRANSPORT,ESSO
2024-03-27,TSOIL ENTERPRISES LIMITED - Αμόλυβδη 98,Petrol,1.477,TRANSPORT,ESSO
2024-03-27,TSOIL ENTERPRISES LIMITED - Πετρέλαιο Κίνησης,Diesel,1.509,TRANSPORT,ESSO
2024-03-27,TSOIL ENTERPRISES LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,TSOIL ENTERPRISES LIMITED - Κηροζίνη,Liquid fuels,1.135,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-03-27,Α. ΤΡΙΣΟΚΚΑΣ & ΥΙΟΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.425,TRANSPORT,PETROLINA
2024-03-27,Α. ΤΡΙΣΟΚΚΑΣ & ΥΙΟΣ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.45,TRANSPORT,PETROLINA
2024-03-27,Α. ΤΡΙΣΟΚΚΑΣ & ΥΙΟΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.529,TRANSPORT,PETROLINA
2024-03-27,Α. ΤΡΙΣΟΚΚΑΣ & ΥΙΟΣ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.115,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,Α. ΤΡΙΣΟΚΚΑΣ & ΥΙΟΣ ΛΙΜΙΤΕΔ - Κηροζίνη,Liquid fuels,1.18,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-03-27,ΛΕΥΤΕΡΗΣ ΚΑΜΗΛΑΡΗΣ (ΕΠΙΧΕΙΡΗΣΕΙΣ) ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.418,TRANSPORT,ESSO
2024-03-27,ΛΕΥΤΕΡΗΣ ΚΑΜΗΛΑΡΗΣ (ΕΠΙΧΕΙΡΗΣΕΙΣ) ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.479,TRANSPORT,ESSO
2024-03-27,ΛΕΥΤΕΡΗΣ ΚΑΜΗΛΑΡΗΣ (ΕΠΙΧΕΙΡΗΣΕΙΣ) ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.519,TRANSPORT,ESSO
2024-03-27,Α/ΦΟΙ Α. & Ν. ΝΙΚΗΦΟΡΟΥ ΛΙΜΙΤΕΔ - Αμόλυβδη 95,Petrol,1.439,TRANSPORT,EKO
2024-03-27,Α/ΦΟΙ Α. & Ν. ΝΙΚΗΦΟΡΟΥ ΛΙΜΙΤΕΔ - Αμόλυβδη 98,Petrol,1.47,TRANSPORT,EKO
2024-03-27,Α/ΦΟΙ Α. & Ν. ΝΙΚΗΦΟΡΟΥ ΛΙΜΙΤΕΔ - Πετρέλαιο Κίνησης,Diesel,1.517,TRANSPORT,EKO
2024-03-27,Α/ΦΟΙ Α. & Ν. ΝΙΚΗΦΟΡΟΥ ΛΙΜΙΤΕΔ - Πετρέλαιο Θέρμανσης,Liquid fuels,1.079,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
